country,date,type,median,lower_90,upper_90,lower_50,upper_50,prob_control
Nigeria,2020-05-16,nowcast,1.1,1,1.2,1,1.1,0.04
Nigeria,2020-05-17,nowcast,1.1,1,1.2,1.1,1.1,0.04
Nigeria,2020-05-18,nowcast,1.1,1,1.2,1.1,1.1,0.04
Nigeria,2020-05-19,nowcast,1.1,1,1.2,1.1,1.1,0.04
Nigeria,2020-05-20,nowcast,1.1,1,1.2,1.1,1.1,0.03
Nigeria,2020-05-21,nowcast,1.1,1,1.2,1.1,1.1,0.03
Nigeria,2020-05-22,nowcast,1.1,1,1.2,1.1,1.1,0.02
Nigeria,2020-05-23,nowcast,1.1,1,1.2,1.1,1.1,0.02
Nigeria,2020-05-24,nowcast,1.1,1,1.2,1.1,1.1,0.01
Nigeria,2020-05-25,nowcast,1.1,1,1.2,1.1,1.1,0.01
Nigeria,2020-05-26,nowcast,1.1,1,1.2,1.1,1.1,0.02
Nigeria,2020-05-27,nowcast,1.1,1,1.2,1.1,1.1,0.02
Nigeria,2020-05-28,nowcast,1.1,1,1.2,1.1,1.1,0.04
Nigeria,2020-05-29,forecast,1.1,1,1.2,1.1,1.1,0.06
Nigeria,2020-05-30,forecast,1.1,1,1.2,1,1.1,0.08
Nigeria,2020-05-31,forecast,1.1,1,1.2,1,1.2,0.09
Nigeria,2020-06-01,forecast,1.1,1,1.2,1,1.2,0.12
Nigeria,2020-06-02,forecast,1.1,0.9,1.2,1,1.2,0.12
Nigeria,2020-06-03,forecast,1.1,0.9,1.3,1,1.2,0.13
Nigeria,2020-06-04,forecast,1.1,0.9,1.3,1,1.2,0.15
Nigeria,2020-06-05,forecast,1.1,0.9,1.3,1,1.2,0.14
Nigeria,2020-06-06,forecast,1.1,0.9,1.3,1,1.2,0.16
Nigeria,2020-06-07,forecast,1.1,0.9,1.3,1,1.2,0.17
Nigeria,2020-06-08,forecast,1.1,0.9,1.3,1,1.2,0.18
Nigeria,2020-06-09,forecast,1.1,0.9,1.3,1,1.2,0.18
Nigeria,2020-06-10,forecast,1.1,0.9,1.3,1,1.2,0.18
Nigeria,2020-06-11,forecast,1.1,0.9,1.3,1,1.2,0.19
North Macedonia,2020-03-17,nowcast,1.4,1,1.9,1.3,1.6,0.04
North Macedonia,2020-03-18,nowcast,1.4,1,1.8,1.2,1.5,0.05
North Macedonia,2020-03-19,nowcast,1.3,1,1.7,1.2,1.5,0.07
North Macedonia,2020-03-20,nowcast,1.3,0.9,1.6,1.2,1.4,0.07
North Macedonia,2020-03-21,nowcast,1.2,1,1.6,1.1,1.4,0.08
North Macedonia,2020-03-22,nowcast,1.2,0.9,1.5,1.1,1.3,0.09
North Macedonia,2020-03-23,nowcast,1.2,0.9,1.5,1.1,1.3,0.08
North Macedonia,2020-03-24,nowcast,1.2,1,1.5,1.1,1.3,0.08
North Macedonia,2020-03-25,nowcast,1.2,0.9,1.5,1.1,1.3,0.1
North Macedonia,2020-03-26,nowcast,1.2,1,1.5,1.1,1.3,0.07
North Macedonia,2020-03-27,nowcast,1.2,1,1.5,1.1,1.3,0.05
North Macedonia,2020-03-28,nowcast,1.2,1,1.5,1.1,1.3,0.07
North Macedonia,2020-03-29,nowcast,1.2,0.9,1.4,1.1,1.3,0.07
North Macedonia,2020-03-30,nowcast,1.2,0.9,1.4,1.1,1.3,0.08
North Macedonia,2020-03-31,nowcast,1.2,0.9,1.4,1.1,1.2,0.09
North Macedonia,2020-04-01,nowcast,1.2,0.9,1.4,1.1,1.3,0.11
North Macedonia,2020-04-02,nowcast,1.1,0.9,1.4,1.1,1.2,0.14
North Macedonia,2020-04-03,nowcast,1.1,0.9,1.3,1,1.2,0.18
North Macedonia,2020-04-04,nowcast,1.1,0.9,1.3,1,1.2,0.21
North Macedonia,2020-04-05,nowcast,1.1,0.9,1.3,1,1.2,0.23
North Macedonia,2020-04-06,nowcast,1.1,0.9,1.3,1,1.2,0.25
North Macedonia,2020-04-07,nowcast,1.1,0.9,1.3,1,1.1,0.29
North Macedonia,2020-04-08,nowcast,1,0.8,1.2,1,1.1,0.33
North Macedonia,2020-04-09,nowcast,1,0.8,1.2,1,1.1,0.42
North Macedonia,2020-04-10,nowcast,1,0.8,1.2,0.9,1.1,0.5
North Macedonia,2020-04-11,nowcast,1,0.7,1.1,0.9,1.1,0.61
North Macedonia,2020-04-12,nowcast,0.9,0.7,1.1,0.9,1,0.76
North Macedonia,2020-04-13,nowcast,0.9,0.7,1.1,0.8,1,0.87
North Macedonia,2020-04-14,nowcast,0.8,0.6,1,0.8,0.9,0.94
North Macedonia,2020-04-15,nowcast,0.8,0.6,1,0.7,0.9,0.98
North Macedonia,2020-04-16,nowcast,0.8,0.6,1,0.7,0.9,0.98
North Macedonia,2020-04-17,nowcast,0.8,0.6,0.9,0.7,0.8,0.98
North Macedonia,2020-04-18,nowcast,0.8,0.6,0.9,0.7,0.8,0.97
North Macedonia,2020-04-19,nowcast,0.8,0.6,1,0.7,0.8,0.95
North Macedonia,2020-04-20,nowcast,0.8,0.6,1,0.7,0.8,0.93
North Macedonia,2020-04-21,nowcast,0.8,0.6,1,0.7,0.9,0.92
North Macedonia,2020-04-22,nowcast,0.8,0.6,1,0.7,0.9,0.91
North Macedonia,2020-04-23,nowcast,0.8,0.6,1.1,0.7,0.9,0.9
North Macedonia,2020-04-24,nowcast,0.8,0.6,1.1,0.7,0.9,0.9
North Macedonia,2020-04-25,nowcast,0.8,0.6,1.1,0.7,0.9,0.87
North Macedonia,2020-04-26,nowcast,0.8,0.6,1.1,0.7,0.9,0.85
North Macedonia,2020-04-27,nowcast,0.9,0.6,1.1,0.8,1,0.79
North Macedonia,2020-04-28,nowcast,0.9,0.6,1.2,0.8,1,0.76
North Macedonia,2020-04-29,nowcast,0.9,0.6,1.2,0.8,1,0.7
North Macedonia,2020-04-30,nowcast,0.9,0.7,1.3,0.8,1,0.62
North Macedonia,2020-05-01,nowcast,1,0.7,1.3,0.9,1.1,0.51
North Macedonia,2020-05-02,nowcast,1,0.8,1.4,0.9,1.1,0.41
North Macedonia,2020-05-03,nowcast,1.1,0.8,1.4,0.9,1.1,0.34
North Macedonia,2020-05-04,nowcast,1.1,0.8,1.4,1,1.2,0.26
North Macedonia,2020-05-05,nowcast,1.1,0.8,1.4,1,1.2,0.23
North Macedonia,2020-05-06,nowcast,1.1,0.8,1.4,1,1.2,0.22
North Macedonia,2020-05-07,nowcast,1.1,0.9,1.4,1,1.2,0.2
North Macedonia,2020-05-08,nowcast,1.1,0.8,1.4,1,1.2,0.24
North Macedonia,2020-05-09,nowcast,1.1,0.8,1.4,1,1.2,0.21
North Macedonia,2020-05-10,nowcast,1.1,0.9,1.4,1,1.2,0.22
North Macedonia,2020-05-11,nowcast,1.1,0.9,1.4,1,1.2,0.17
North Macedonia,2020-05-12,nowcast,1.1,0.9,1.4,1,1.2,0.16
North Macedonia,2020-05-13,nowcast,1.1,0.9,1.4,1,1.2,0.14
North Macedonia,2020-05-14,nowcast,1.2,0.9,1.4,1.1,1.2,0.13
North Macedonia,2020-05-15,nowcast,1.2,0.9,1.4,1.1,1.3,0.1
North Macedonia,2020-05-16,nowcast,1.2,0.9,1.5,1.1,1.3,0.1
North Macedonia,2020-05-17,nowcast,1.2,0.9,1.5,1.1,1.3,0.08
North Macedonia,2020-05-18,nowcast,1.2,1,1.5,1.1,1.3,0.05
North Macedonia,2020-05-19,nowcast,1.2,1,1.5,1.1,1.3,0.03
North Macedonia,2020-05-20,nowcast,1.3,1,1.5,1.2,1.4,0.02
North Macedonia,2020-05-21,nowcast,1.3,1.1,1.6,1.2,1.4,0.02
North Macedonia,2020-05-22,nowcast,1.3,1.1,1.6,1.2,1.4,0
North Macedonia,2020-05-23,nowcast,1.4,1.1,1.6,1.2,1.4,0
North Macedonia,2020-05-24,nowcast,1.4,1.2,1.6,1.3,1.5,0
North Macedonia,2020-05-25,nowcast,1.4,1.2,1.6,1.3,1.5,0
North Macedonia,2020-05-26,nowcast,1.4,1.2,1.6,1.3,1.5,0
North Macedonia,2020-05-27,nowcast,1.4,1.2,1.6,1.3,1.5,0
North Macedonia,2020-05-28,nowcast,1.4,1.2,1.6,1.3,1.5,0
North Macedonia,2020-05-29,forecast,1.4,1.1,1.7,1.3,1.5,0.01
North Macedonia,2020-05-30,forecast,1.4,1.1,1.7,1.3,1.5,0.02
North Macedonia,2020-05-31,forecast,1.4,1,1.8,1.3,1.6,0.03
North Macedonia,2020-06-01,forecast,1.4,1,1.8,1.2,1.5,0.04
North Macedonia,2020-06-02,forecast,1.4,1,1.9,1.2,1.6,0.05
North Macedonia,2020-06-03,forecast,1.4,1,1.9,1.2,1.6,0.06
North Macedonia,2020-06-04,forecast,1.4,1,1.9,1.2,1.6,0.06
North Macedonia,2020-06-05,forecast,1.4,0.9,2,1.2,1.6,0.07
North Macedonia,2020-06-06,forecast,1.4,0.9,2,1.3,1.7,0.08
North Macedonia,2020-06-07,forecast,1.4,0.9,2,1.2,1.6,0.09
North Macedonia,2020-06-08,forecast,1.4,0.8,2,1.2,1.7,0.1
North Macedonia,2020-06-09,forecast,1.4,0.9,2.1,1.2,1.7,0.1
North Macedonia,2020-06-10,forecast,1.4,0.8,2,1.2,1.7,0.11
North Macedonia,2020-06-11,forecast,1.4,0.8,2.1,1.2,1.7,0.11
Norway,2020-03-01,nowcast,1.7,1.3,2.1,1.5,1.8,0
Norway,2020-03-02,nowcast,1.7,1.3,2,1.5,1.8,0
Norway,2020-03-03,nowcast,1.6,1.3,2,1.5,1.8,0
Norway,2020-03-04,nowcast,1.6,1.3,1.9,1.4,1.7,0
Norway,2020-03-05,nowcast,1.6,1.3,1.9,1.4,1.7,0
Norway,2020-03-06,nowcast,1.5,1.2,1.8,1.4,1.6,0
Norway,2020-03-07,nowcast,1.5,1.2,1.7,1.3,1.5,0
Norway,2020-03-08,nowcast,1.4,1.2,1.6,1.3,1.5,0
Norway,2020-03-09,nowcast,1.3,1.2,1.6,1.3,1.4,0
Norway,2020-03-10,nowcast,1.3,1.1,1.5,1.2,1.4,0
Norway,2020-03-11,nowcast,1.3,1.1,1.4,1.2,1.3,0.01
Norway,2020-03-12,nowcast,1.2,1.1,1.4,1.2,1.3,0.01
Norway,2020-03-13,nowcast,1.2,1.1,1.4,1.1,1.3,0.01
Norway,2020-03-14,nowcast,1.2,1.1,1.3,1.1,1.3,0.01
Norway,2020-03-15,nowcast,1.2,1.1,1.3,1.1,1.2,0.01
Norway,2020-03-16,nowcast,1.2,1.1,1.3,1.1,1.2,0.01
Norway,2020-03-17,nowcast,1.2,1.1,1.3,1.1,1.2,0.01
Norway,2020-03-18,nowcast,1.2,1,1.3,1.1,1.2,0.01
Norway,2020-03-19,nowcast,1.2,1,1.3,1.1,1.2,0.02
Norway,2020-03-20,nowcast,1.1,1,1.2,1.1,1.2,0.04
Norway,2020-03-21,nowcast,1.1,1,1.2,1,1.1,0.1
Norway,2020-03-22,nowcast,1.1,0.9,1.2,1,1.1,0.22
Norway,2020-03-23,nowcast,1,0.9,1.1,1,1.1,0.41
Norway,2020-03-24,nowcast,1,0.9,1.1,0.9,1,0.64
Norway,2020-03-25,nowcast,0.9,0.8,1,0.9,1,0.84
Norway,2020-03-26,nowcast,0.9,0.8,1,0.9,1,0.94
Norway,2020-03-27,nowcast,0.9,0.8,1,0.8,0.9,0.98
Norway,2020-03-28,nowcast,0.9,0.8,1,0.8,0.9,0.99
Norway,2020-03-29,nowcast,0.9,0.7,0.9,0.8,0.9,1
Norway,2020-03-30,nowcast,0.8,0.7,0.9,0.8,0.9,1
Norway,2020-03-31,nowcast,0.8,0.7,0.9,0.8,0.9,1
Norway,2020-04-01,nowcast,0.8,0.7,0.9,0.7,0.8,1
Norway,2020-04-02,nowcast,0.8,0.6,0.9,0.7,0.8,1
Norway,2020-04-03,nowcast,0.7,0.6,0.8,0.7,0.8,1
Norway,2020-04-04,nowcast,0.7,0.6,0.8,0.7,0.8,1
Norway,2020-04-05,nowcast,0.7,0.6,0.8,0.7,0.8,1
Norway,2020-04-06,nowcast,0.7,0.6,0.9,0.7,0.8,1
Norway,2020-04-07,nowcast,0.8,0.6,0.9,0.7,0.8,1
Norway,2020-04-08,nowcast,0.8,0.6,0.9,0.7,0.8,0.99
Norway,2020-04-09,nowcast,0.8,0.7,0.9,0.7,0.8,0.98
Norway,2020-04-10,nowcast,0.8,0.7,0.9,0.7,0.8,0.98
Norway,2020-04-11,nowcast,0.8,0.7,1,0.8,0.9,0.95
Norway,2020-04-12,nowcast,0.8,0.7,1,0.8,0.9,0.94
Norway,2020-04-13,nowcast,0.9,0.7,1,0.8,0.9,0.95
Norway,2020-04-14,nowcast,0.9,0.7,1,0.8,0.9,0.95
Norway,2020-04-15,nowcast,0.9,0.7,1,0.8,0.9,0.96
Norway,2020-04-16,nowcast,0.8,0.7,1,0.8,0.9,0.97
Norway,2020-04-17,nowcast,0.8,0.7,1,0.8,0.9,0.98
Norway,2020-04-18,nowcast,0.8,0.7,1,0.8,0.9,0.98
Norway,2020-04-19,nowcast,0.8,0.7,1,0.8,0.9,0.98
Norway,2020-04-20,nowcast,0.8,0.7,1,0.8,0.9,0.97
Norway,2020-04-21,nowcast,0.8,0.7,1,0.8,0.9,0.98
Norway,2020-04-22,nowcast,0.8,0.7,1,0.8,0.9,0.98
Norway,2020-04-23,nowcast,0.8,0.7,1,0.8,0.9,0.97
Norway,2020-04-24,nowcast,0.8,0.7,1,0.8,0.9,0.96
Norway,2020-04-25,nowcast,0.8,0.7,1,0.8,0.9,0.96
Norway,2020-04-26,nowcast,0.8,0.7,1,0.8,0.9,0.95
Norway,2020-04-27,nowcast,0.8,0.7,1,0.8,0.9,0.94
Norway,2020-04-28,nowcast,0.8,0.7,1,0.8,0.9,0.94
Norway,2020-04-29,nowcast,0.8,0.7,1,0.8,0.9,0.93
Norway,2020-04-30,nowcast,0.8,0.7,1,0.8,0.9,0.92
Norway,2020-05-01,nowcast,0.8,0.7,1,0.8,0.9,0.91
Norway,2020-05-02,nowcast,0.8,0.7,1,0.8,0.9,0.93
Norway,2020-05-03,nowcast,0.8,0.6,1,0.8,0.9,0.94
Norway,2020-05-04,nowcast,0.8,0.6,1,0.7,0.9,0.96
Norway,2020-05-05,nowcast,0.8,0.6,1,0.7,0.9,0.97
Norway,2020-05-06,nowcast,0.8,0.6,1,0.7,0.8,0.97
Norway,2020-05-07,nowcast,0.7,0.5,0.9,0.7,0.8,0.98
Norway,2020-05-08,nowcast,0.7,0.5,0.9,0.7,0.8,0.98
Norway,2020-05-09,nowcast,0.7,0.5,1,0.7,0.8,0.97
Norway,2020-05-10,nowcast,0.7,0.5,1,0.7,0.8,0.93
Norway,2020-05-11,nowcast,0.8,0.6,1,0.7,0.8,0.92
Norway,2020-05-12,nowcast,0.8,0.5,1,0.7,0.9,0.9
Norway,2020-05-13,nowcast,0.8,0.6,1.1,0.7,0.9,0.86
Norway,2020-05-14,nowcast,0.8,0.6,1.1,0.7,0.9,0.82
Norway,2020-05-15,nowcast,0.9,0.6,1.2,0.7,0.9,0.76
Norway,2020-05-16,nowcast,0.9,0.6,1.2,0.8,1,0.72
Norway,2020-05-17,nowcast,0.9,0.6,1.2,0.8,1,0.7
Norway,2020-05-18,nowcast,0.9,0.6,1.2,0.8,1,0.69
Norway,2020-05-19,nowcast,0.9,0.6,1.3,0.8,1,0.64
Norway,2020-05-20,nowcast,0.9,0.6,1.3,0.8,1,0.63
Norway,2020-05-21,nowcast,1,0.7,1.3,0.8,1,0.61
Norway,2020-05-22,nowcast,1,0.7,1.3,0.8,1.1,0.59
Norway,2020-05-23,nowcast,1,0.7,1.3,0.8,1,0.6
Norway,2020-05-24,nowcast,1,0.6,1.3,0.8,1.1,0.58
Norway,2020-05-25,nowcast,1,0.7,1.3,0.8,1.1,0.54
Norway,2020-05-26,nowcast,1,0.7,1.4,0.9,1.1,0.47
Norway,2020-05-27,nowcast,1.1,0.7,1.5,0.9,1.2,0.38
Oman,2020-03-05,nowcast,1.3,0.3,2.5,0.8,1.6,0.29
Oman,2020-03-06,nowcast,1.4,0.4,2.5,0.9,1.7,0.25
Oman,2020-03-07,nowcast,1.4,0.5,2.6,0.9,1.7,0.21
Oman,2020-03-08,nowcast,1.5,0.6,2.7,1,1.8,0.16
Oman,2020-03-09,nowcast,1.6,0.6,2.7,1.1,1.8,0.11
Oman,2020-03-10,nowcast,1.7,0.8,2.8,1.2,1.9,0.08
Oman,2020-03-11,nowcast,1.7,0.8,2.7,1.3,2,0.07
Oman,2020-03-12,nowcast,1.7,0.9,2.6,1.4,2,0.05
Oman,2020-03-13,nowcast,1.7,0.9,2.6,1.3,1.9,0.05
Oman,2020-03-14,nowcast,1.6,0.9,2.4,1.4,1.9,0.04
Oman,2020-03-15,nowcast,1.6,1,2.3,1.3,1.8,0.05
Oman,2020-03-16,nowcast,1.6,1,2.2,1.3,1.8,0.05
Oman,2020-03-17,nowcast,1.5,0.9,2.2,1.2,1.7,0.04
Oman,2020-03-18,nowcast,1.5,1,2.1,1.2,1.7,0.04
Oman,2020-03-19,nowcast,1.5,0.9,2,1.2,1.6,0.04
Oman,2020-03-20,nowcast,1.5,1,2,1.2,1.6,0.05
Oman,2020-03-21,nowcast,1.4,1,1.9,1.2,1.6,0.04
Oman,2020-03-22,nowcast,1.4,1,1.9,1.2,1.6,0.04
Oman,2020-03-23,nowcast,1.4,1,1.8,1.2,1.5,0.04
Oman,2020-03-24,nowcast,1.4,1,1.8,1.2,1.5,0.05
Oman,2020-03-25,nowcast,1.4,1,1.8,1.2,1.5,0.04
Oman,2020-03-26,nowcast,1.4,1,1.7,1.2,1.5,0.04
Oman,2020-03-27,nowcast,1.3,1,1.7,1.2,1.5,0.04
Oman,2020-03-28,nowcast,1.4,1,1.7,1.2,1.5,0.02
Oman,2020-03-29,nowcast,1.4,1.1,1.7,1.2,1.5,0.01
Oman,2020-03-30,nowcast,1.4,1.1,1.7,1.3,1.5,0.01
Oman,2020-03-31,nowcast,1.4,1.1,1.7,1.3,1.5,0.01
Oman,2020-04-01,nowcast,1.4,1.1,1.7,1.3,1.5,0.01
Oman,2020-04-02,nowcast,1.4,1.1,1.7,1.3,1.5,0.01
Oman,2020-04-03,nowcast,1.4,1.1,1.7,1.3,1.5,0.01
Oman,2020-04-04,nowcast,1.4,1.1,1.6,1.3,1.5,0.01
Oman,2020-04-05,nowcast,1.3,1.1,1.6,1.2,1.4,0.01
Oman,2020-04-06,nowcast,1.3,1.1,1.6,1.3,1.4,0.01
Oman,2020-04-07,nowcast,1.3,1.1,1.6,1.2,1.4,0.01
Oman,2020-04-08,nowcast,1.3,1.1,1.5,1.2,1.4,0.01
Oman,2020-04-09,nowcast,1.3,1.1,1.5,1.2,1.4,0.02
Oman,2020-04-10,nowcast,1.3,1,1.5,1.2,1.3,0.02
Oman,2020-04-11,nowcast,1.2,1,1.4,1.1,1.3,0.04
Oman,2020-04-12,nowcast,1.2,1,1.3,1.1,1.2,0.08
Oman,2020-04-13,nowcast,1.1,0.9,1.3,1,1.2,0.13
Oman,2020-04-14,nowcast,1.1,0.9,1.3,1,1.2,0.15
Oman,2020-04-15,nowcast,1.1,0.9,1.3,1,1.2,0.15
Oman,2020-04-16,nowcast,1.1,0.9,1.2,1,1.1,0.18
Oman,2020-04-17,nowcast,1.1,0.9,1.2,1,1.1,0.2
Oman,2020-04-18,nowcast,1,0.9,1.2,1,1.1,0.29
Oman,2020-04-19,nowcast,1,0.9,1.2,1,1.1,0.36
Oman,2020-04-20,nowcast,1,0.9,1.2,1,1.1,0.4
Oman,2020-04-21,nowcast,1,0.9,1.1,1,1.1,0.41
Oman,2020-04-22,nowcast,1,0.9,1.2,1,1.1,0.37
Oman,2020-04-23,nowcast,1,0.9,1.2,1,1.1,0.34
Oman,2020-04-24,nowcast,1,0.9,1.2,1,1.1,0.27
Oman,2020-04-25,nowcast,1.1,0.9,1.2,1,1.1,0.2
Oman,2020-04-26,nowcast,1.1,0.9,1.2,1,1.1,0.12
Oman,2020-04-27,nowcast,1.1,1,1.3,1,1.2,0.07
Oman,2020-04-28,nowcast,1.1,1,1.3,1.1,1.2,0.04
Oman,2020-04-29,nowcast,1.2,1,1.3,1.1,1.2,0.02
Oman,2020-04-30,nowcast,1.2,1.1,1.4,1.1,1.3,0.01
Oman,2020-05-01,nowcast,1.2,1.1,1.4,1.2,1.3,0
Oman,2020-05-02,nowcast,1.3,1.1,1.4,1.2,1.3,0
Oman,2020-05-03,nowcast,1.3,1.2,1.5,1.2,1.3,0
Oman,2020-05-04,nowcast,1.3,1.2,1.5,1.2,1.3,0
Oman,2020-05-05,nowcast,1.3,1.2,1.5,1.3,1.4,0
Oman,2020-05-06,nowcast,1.3,1.2,1.5,1.3,1.4,0
Oman,2020-05-07,nowcast,1.3,1.2,1.5,1.3,1.4,0
Oman,2020-05-08,nowcast,1.3,1.2,1.4,1.3,1.4,0
Oman,2020-05-09,nowcast,1.3,1.2,1.4,1.2,1.4,0
Oman,2020-05-10,nowcast,1.3,1.2,1.4,1.2,1.3,0
Oman,2020-05-11,nowcast,1.3,1.1,1.4,1.2,1.3,0
Oman,2020-05-12,nowcast,1.2,1.1,1.4,1.2,1.3,0
Oman,2020-05-13,nowcast,1.2,1.1,1.4,1.2,1.3,0
Oman,2020-05-14,nowcast,1.2,1.1,1.3,1.2,1.3,0
Oman,2020-05-15,nowcast,1.2,1.1,1.3,1.2,1.2,0
Oman,2020-05-16,nowcast,1.2,1.1,1.3,1.2,1.3,0
Oman,2020-05-17,nowcast,1.2,1.1,1.3,1.2,1.2,0
Oman,2020-05-18,nowcast,1.2,1.1,1.3,1.2,1.3,0
Oman,2020-05-19,nowcast,1.2,1.1,1.3,1.2,1.3,0
Oman,2020-05-20,nowcast,1.2,1.1,1.3,1.2,1.3,0
Oman,2020-05-21,nowcast,1.2,1.1,1.3,1.2,1.3,0
Oman,2020-05-22,nowcast,1.2,1.1,1.3,1.2,1.3,0
Oman,2020-05-23,nowcast,1.2,1.2,1.3,1.2,1.3,0
Oman,2020-05-24,nowcast,1.3,1.2,1.4,1.2,1.3,0
Oman,2020-05-25,nowcast,1.3,1.2,1.4,1.2,1.3,0
Oman,2020-05-26,nowcast,1.3,1.2,1.4,1.2,1.3,0
Oman,2020-05-27,nowcast,1.3,1.2,1.4,1.2,1.3,0
Oman,2020-05-28,nowcast,1.2,1.1,1.3,1.2,1.3,0
Oman,2020-05-29,forecast,1.2,1.1,1.4,1.2,1.3,0
Oman,2020-05-30,forecast,1.2,1.1,1.4,1.2,1.3,0
Oman,2020-05-31,forecast,1.2,1.1,1.4,1.2,1.3,0
Oman,2020-06-01,forecast,1.2,1.1,1.4,1.2,1.3,0
Oman,2020-06-02,forecast,1.2,1.1,1.4,1.2,1.3,0.01
Oman,2020-06-03,forecast,1.2,1.1,1.4,1.2,1.3,0.01
Oman,2020-06-04,forecast,1.2,1.1,1.4,1.2,1.3,0.01
Oman,2020-06-05,forecast,1.2,1.1,1.4,1.2,1.3,0.01
Oman,2020-06-06,forecast,1.2,1.1,1.4,1.2,1.3,0.02
Oman,2020-06-07,forecast,1.2,1,1.4,1.2,1.3,0.02
Oman,2020-06-08,forecast,1.2,1.1,1.5,1.2,1.3,0.02
Oman,2020-06-09,forecast,1.2,1,1.4,1.2,1.3,0.03
Oman,2020-06-10,forecast,1.2,1,1.5,1.2,1.3,0.03
Oman,2020-06-11,forecast,1.2,1,1.5,1.2,1.3,0.03
Pakistan,2020-03-10,nowcast,1.8,1.4,2.3,1.6,1.9,0
Pakistan,2020-03-11,nowcast,1.7,1.3,2.2,1.5,1.9,0
Pakistan,2020-03-12,nowcast,1.7,1.3,2.1,1.5,1.8,0
Pakistan,2020-03-13,nowcast,1.6,1.3,1.9,1.5,1.7,0
Pakistan,2020-03-14,nowcast,1.5,1.3,1.9,1.4,1.6,0
Pakistan,2020-03-15,nowcast,1.5,1.2,1.8,1.3,1.6,0
Pakistan,2020-03-16,nowcast,1.4,1.1,1.6,1.3,1.5,0
Pakistan,2020-03-17,nowcast,1.3,1.1,1.6,1.3,1.4,0
Pakistan,2020-03-18,nowcast,1.3,1.1,1.5,1.2,1.4,0.01
Pakistan,2020-03-19,nowcast,1.3,1.1,1.5,1.2,1.3,0
Pakistan,2020-03-20,nowcast,1.3,1.1,1.4,1.2,1.3,0
Pakistan,2020-03-21,nowcast,1.3,1.1,1.4,1.2,1.3,0
Pakistan,2020-03-22,nowcast,1.3,1.1,1.4,1.2,1.3,0
Pakistan,2020-03-23,nowcast,1.3,1.1,1.4,1.2,1.3,0
Pakistan,2020-03-24,nowcast,1.3,1.1,1.4,1.2,1.3,0
Pakistan,2020-03-25,nowcast,1.3,1.2,1.5,1.2,1.3,0
Pakistan,2020-03-26,nowcast,1.3,1.2,1.5,1.2,1.4,0
Pakistan,2020-03-27,nowcast,1.3,1.2,1.4,1.3,1.4,0
Pakistan,2020-03-28,nowcast,1.3,1.2,1.4,1.2,1.3,0
Pakistan,2020-03-29,nowcast,1.3,1.2,1.4,1.2,1.3,0
Pakistan,2020-03-30,nowcast,1.3,1.2,1.4,1.2,1.3,0
Pakistan,2020-03-31,nowcast,1.3,1.2,1.4,1.2,1.3,0
Pakistan,2020-04-01,nowcast,1.3,1.1,1.4,1.2,1.3,0
Pakistan,2020-04-02,nowcast,1.2,1.1,1.4,1.2,1.3,0
Pakistan,2020-04-03,nowcast,1.2,1.1,1.3,1.2,1.3,0
Pakistan,2020-04-04,nowcast,1.2,1.1,1.3,1.1,1.2,0.01
Pakistan,2020-04-05,nowcast,1.2,1,1.3,1.1,1.2,0.02
Pakistan,2020-04-06,nowcast,1.1,1,1.3,1.1,1.2,0.02
Pakistan,2020-04-07,nowcast,1.2,1.1,1.3,1.1,1.2,0.01
Pakistan,2020-04-08,nowcast,1.2,1.1,1.3,1.1,1.2,0
Pakistan,2020-04-09,nowcast,1.2,1.1,1.3,1.2,1.2,0
Pakistan,2020-04-10,nowcast,1.2,1.1,1.3,1.2,1.3,0
Pakistan,2020-04-11,nowcast,1.2,1.1,1.3,1.2,1.3,0
Pakistan,2020-04-12,nowcast,1.2,1.2,1.4,1.2,1.3,0
Pakistan,2020-04-13,nowcast,1.3,1.2,1.4,1.2,1.3,0
Pakistan,2020-04-14,nowcast,1.3,1.2,1.3,1.2,1.3,0
Pakistan,2020-04-15,nowcast,1.2,1.2,1.3,1.2,1.3,0
Pakistan,2020-04-16,nowcast,1.2,1.2,1.3,1.2,1.3,0
Pakistan,2020-04-17,nowcast,1.2,1.2,1.3,1.2,1.3,0
Pakistan,2020-04-18,nowcast,1.2,1.2,1.3,1.2,1.3,0
Pakistan,2020-04-19,nowcast,1.2,1.1,1.3,1.2,1.3,0
Pakistan,2020-04-20,nowcast,1.2,1.1,1.3,1.2,1.3,0
Pakistan,2020-04-21,nowcast,1.2,1.1,1.3,1.2,1.3,0
Pakistan,2020-04-22,nowcast,1.2,1.1,1.3,1.2,1.3,0
Pakistan,2020-04-23,nowcast,1.2,1.1,1.3,1.2,1.2,0
Pakistan,2020-04-24,nowcast,1.2,1.1,1.3,1.2,1.2,0
Pakistan,2020-04-25,nowcast,1.2,1.1,1.3,1.2,1.2,0
Pakistan,2020-04-26,nowcast,1.2,1.1,1.3,1.2,1.2,0
Pakistan,2020-04-27,nowcast,1.2,1.1,1.3,1.2,1.2,0
Pakistan,2020-04-28,nowcast,1.2,1.1,1.3,1.2,1.2,0
Pakistan,2020-04-29,nowcast,1.2,1.1,1.3,1.2,1.2,0
Pakistan,2020-04-30,nowcast,1.2,1.1,1.3,1.2,1.2,0
Pakistan,2020-05-01,nowcast,1.2,1.1,1.3,1.1,1.2,0
Pakistan,2020-05-02,nowcast,1.2,1.1,1.2,1.1,1.2,0
